moved_at,original_path,bucket,category,reason,new_path
2026-08-01T18:34:03.908199+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-12 015729.png,printed_document,printed_document,The image consists primarily of typed prose resembling a social media post or article.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-12 015729.png
2026-08-01T18:34:03.908740+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-12 025024.png,printed_document,printed_document,"The image displays a single, continuous line of printed text, characteristic of a document rather than a repeating tabular structure.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-12 025024.png
2026-08-01T18:34:03.909318+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-12 025915.png,printed_document,printed_document,"The document displays a simple two-column layout with a handful of one-time labeled fields, fitting the printed_document criteria.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-12 025915.png
2026-08-01T18:34:03.909859+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-12 144805.png,printed_document,printed_document,"The image contains typed prose and instructions, fitting the description of a printed document.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-12 144805.png
2026-08-01T18:34:03.910477+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-12 155630.png,printed_document,printed_document,The document consists of a handful of labeled fields rather than repeating rows of data.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-12 155630.png
2026-08-01T18:34:03.911090+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-12 155437.png,printed_document,printed_document,"The document consists of typed inspection forms with a handful of labeled fields, not repeated rows of data.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-12 155437.png
2026-08-01T18:34:03.911599+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-12 155358.png,printed_document,printed_document,"The document is a single-entity form with a handful of labeled fields, not repeating rows for many different people.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-12 155358.png
2026-08-01T18:34:03.912157+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-12 155840.png,printed_document,printed_document,The document consists of typed prose and informational sections rather than repeating tabular data.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-12 155840.png
2026-08-01T18:34:03.912948+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-12 193839.png,printed_document,printed_document,"The image contains typed prose, characteristic of a letter or document, without a repeating tabular structure.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-12 193839.png
2026-08-01T18:34:03.913487+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-12 223757.png,printed_document,printed_document,"The image contains printed text and a signature, fitting the description of a single-entity form or document.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-12 223757.png
2026-08-01T18:34:03.914050+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-12 231731.png,printed_document,printed_document,The image contains typed text that appears to be prose rather than a repeating tabular structure or a complex chart.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-12 231731.png
2026-08-01T18:34:03.914666+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-13 083338.png,printed_document,printed_document,The document presents a handful of facts about two distinct entities rather than repeating the same structure many times.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-13 083338.png
2026-08-01T18:34:03.915225+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-13 122333.png,printed_document,printed_document,"This image contains several distinct, single-entity records structured like certificates or index entries, not repeated tabular data.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-13 122333.png
2026-08-01T18:34:03.915725+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-13 150047.png,printed_document,printed_document,"This is a single-entity form with a handful of labeled fields, fitting the description of a printed document.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-13 150047.png
2026-08-01T18:34:03.916322+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-13 151841.png,printed_document,printed_document,This document presents a handful of labeled fields for a single entity rather than repeating rows of data.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-13 151841.png
2026-08-01T18:34:03.917293+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-13 153924.png,printed_document,printed_document,"This document presents a handful of facts about one entity using a simple labeled structure, fitting the printed_document definition.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-13 153924.png
2026-08-01T18:34:03.917783+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-13 155340.png,printed_document,printed_document,"The image displays structured biographical information for a single entity, fitting the description of a single-entity form.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-13 155340.png
2026-08-01T18:34:03.918387+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-13 160022.png,printed_document,printed_document,"This image is a single-entity form, characteristic of a marriage certificate, with a handful of one-time labeled fields.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-13 160022.png
2026-08-01T18:34:03.918973+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-13 165507.png,printed_document,printed_document,The image displays biographical information about an individual in a standard text format without repeating tabular data.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-13 165507.png
2026-08-01T18:34:03.919612+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-13 174541.png,printed_document,printed_document,"The document presents a handful of facts about one person once, fitting the definition of a single-entity form.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-13 174541.png
2026-08-01T18:34:03.920118+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-13 181044.png,printed_document,printed_document,"The image displays a single name entry, which fits the description of a single-entity form rather than repeated tabular data.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-13 181044.png
2026-08-01T18:34:03.920700+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-13 182611.png,printed_document,printed_document,"The image displays a single-entity form with a handful of labeled fields, characteristic of a printed document.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-13 182611.png
2026-08-01T18:34:03.921297+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-13 194211.png,printed_document,printed_document,"The image displays biographical data and relationship links in a structured, non-tabular format typical of a profile page.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-13 194211.png
2026-08-01T18:34:03.921948+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-14 155606.png,printed_document,printed_document,"The document displays system event log information, which is a form of typed prose without a repeating tabular structure.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-14 155606.png
2026-08-01T18:34:03.922599+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-14 165513.png,printed_document,printed_document,"The image contains typed text that appears to be a formal listing or address, fitting the description of a single-entity form.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-14 165513.png
2026-08-01T18:34:03.923197+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-15 191813.png,printed_document,printed_document,The image contains typed prose without a repeating tabular structure or a complex chart layout.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-15 191813.png
2026-08-01T18:34:03.923855+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-15 191846.png,printed_document,printed_document,"The image consists of typed prose, fitting the description of a printed document.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-15 191846.png
2026-08-01T18:34:03.924390+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-15 213830.png,printed_document,printed_document,"This is a single-entity form with a handful of labeled fields, fitting the definition of a printed document rather than a repeating tabular manifest.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-15 213830.png
2026-08-01T18:34:03.925064+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-16 081627.png,printed_document,printed_document,The image consists of typed prose in a letter format without a repeating tabular structure.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-16 081627.png
2026-08-01T18:34:03.925659+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-16 082011.png,printed_document,printed_document,The image consists of social media comments which are examples of typed prose rather than structured data or charts.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-16 082011.png
2026-08-01T18:34:03.926210+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-16 082332.png,printed_document,printed_document,"The image consists of a forum or social media post with substantial prose and user interactions, fitting the description of printed text.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-16 082332.png
2026-08-01T18:34:03.926816+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-16 082405.png,printed_document,printed_document,"The image consists of a series of text-based comments, which constitutes printed prose.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-16 082405.png
2026-08-01T18:34:03.927343+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-16 181908.png,printed_document,printed_document,"The image presents a handful of facts about one person using a simple labeled structure, fitting the definition of a single-entity form.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-16 181908.png
2026-08-01T18:34:03.927948+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-16 202903.png,printed_document,printed_document,The image contains typed prose in a letter format without a repeating tabular structure.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-16 202903.png
2026-08-01T18:34:03.928721+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-16 215126.png,printed_document,printed_document,"The image contains promotional text and product details, fitting the description of printed prose or a single-entity form.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-16 215126.png
2026-08-01T18:34:03.929311+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-17 003220.png,printed_document,printed_document,"The image consists of typed prose, fitting the description of a printed document.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-17 003220.png
2026-08-01T18:34:03.929829+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-17 004932.png,printed_document,printed_document,"The image consists entirely of cited sources and references, which constitutes typed prose.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-17 004932.png
2026-08-01T18:34:03.930345+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-17 005334.png,printed_document,printed_document,"The image displays biographical information in a list format, which is characteristic of a single-entity record rather than repeated tabular data.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-17 005334.png
2026-08-01T18:34:03.930864+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-17 010419.png,printed_document,printed_document,The document presents a handful of facts about one entity rather than repeating the same structure for many different people.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-17 010419.png
2026-08-01T18:34:03.931534+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-17 012811.png,printed_document,printed_document,"The document presents a handful of facts about one person once, fitting the definition of a single-entity form.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-17 012811.png
2026-08-01T18:34:03.932113+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-17 192319.png,printed_document,printed_document,"The image displays structured access options and volume listings, which is characteristic of printed text rather than repetitive tabular data.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-17 192319.png
2026-08-01T18:34:03.932676+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-17 205948.png,printed_document,printed_document,"The image contains typed prose resembling a comment or post, fitting the description of printed text.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-17 205948.png
2026-08-01T18:34:03.933201+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-17 214715.png,printed_document,printed_document,"The image contains typed prose, fitting the description of a printed document without a tabular structure.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-17 214715.png
2026-08-01T18:34:03.933835+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-17 221457.png,printed_document,printed_document,"The image displays a book cover, which is a form of printed prose without a repeating tabular structure.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-17 221457.png
2026-08-01T18:34:03.934350+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-17 225952.png,printed_document,printed_document,"The image contains typed prose resembling a social media comment, fitting the description of printed text.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-17 225952.png
2026-08-01T18:34:03.934889+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-17 231615.png,printed_document,printed_document,"The image consists of typed prose, which fits the definition of a printed document.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-17 231615.png
2026-08-01T18:34:03.935514+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-18 202229.png,printed_document,printed_document,"This is a single-entity form with a handful of labeled fields, characteristic of a printed document.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-18 202229.png
2026-08-01T18:34:03.936157+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-19 232305.png,printed_document,printed_document,"The image displays a single record with a handful of labeled fields, characteristic of a single-entity form.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-19 232305.png
2026-08-01T18:34:03.936746+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-20 003649.png,printed_document,printed_document,"This document presents a single-entity record with a handful of labeled fields, characteristic of a printed certificate.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-20 003649.png
2026-08-01T18:34:03.937249+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-20 021544.png,printed_document,printed_document,"The image displays technical documentation and schema definitions, which falls under printed text.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\printed_document\Screenshot 2026-06-20 021544.png
2026-08-01T18:34:03.937865+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-06 082202.png,portrait_photo,portrait_photo,The image primarily consists of a single photograph of an individual with minimal accompanying text.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\portrait_photo\Screenshot 2026-05-06 082202.png
2026-08-01T18:34:03.938398+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-05 072021.png,portrait_photo,portrait_photo,The image primarily consists of a single photograph of an individual with minimal accompanying text.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\portrait_photo\Screenshot 2026-05-05 072021.png
2026-08-01T18:34:03.938904+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-08 203702.png,portrait_photo,portrait_photo,The image primarily consists of a single portrait photograph of an individual.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\portrait_photo\Screenshot 2026-05-08 203702.png
2026-08-01T18:34:03.939409+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-10 211115.png,portrait_photo,portrait_photo,The image primarily depicts a single portrait photograph of an older woman with minimal accompanying text.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\portrait_photo\Screenshot 2026-05-10 211115.png
2026-08-01T18:34:03.940366+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-13 234755.png,portrait_photo,portrait_photo,The image primarily consists of individual portrait photographs with minimal accompanying text.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\portrait_photo\Screenshot 2026-05-13 234755.png
2026-08-01T18:34:03.941007+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 230320.png,portrait_photo,portrait_photo,"The image is a single photograph primarily depicting people, fitting the definition of a portrait photo.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\portrait_photo\Screenshot 2026-05-26 230320.png
2026-08-01T18:34:03.941654+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-30 125212.png,portrait_photo,portrait_photo,"The image primarily depicts a group of people in a photograph, fitting the definition of a portrait photo.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\portrait_photo\Screenshot 2026-05-30 125212.png
2026-08-01T18:34:03.942192+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-31 205116.png,portrait_photo,portrait_photo,The image primarily consists of a single photograph of an individual with minimal accompanying text.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\portrait_photo\Screenshot 2026-05-31 205116.png
2026-08-01T18:34:03.942761+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-01 010533.png,portrait_photo,portrait_photo,The image is a single photograph primarily depicting a person with negligible accompanying text.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\portrait_photo\Screenshot 2026-06-01 010533.png
2026-08-01T18:34:03.943439+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-05 214649.png,portrait_photo,portrait_photo,"The image primarily depicts a group of people in a photograph, fitting the description of a portrait photo.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\portrait_photo\Screenshot 2026-06-05 214649.png
2026-08-01T18:34:03.943986+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 003536.png,portrait_photo,portrait_photo,"The image is a photograph primarily depicting a structure and landscape, not a person or structured data.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\portrait_photo\Screenshot 2026-06-07 003536.png
2026-08-01T18:34:03.944570+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 221803.png,portrait_photo,portrait_photo,"The image is a single photograph primarily depicting a building, fitting the portrait_photo category.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\portrait_photo\Screenshot 2026-06-07 221803.png
2026-08-01T18:34:03.945193+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 234318.png,portrait_photo,portrait_photo,The image is a photograph primarily depicting a building structure rather than a person or structured data.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\portrait_photo\Screenshot 2026-06-07 234318.png
2026-08-01T18:34:03.945721+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-08 091427.png,portrait_photo,portrait_photo,The image primarily depicts a single portrait of an individual with negligible accompanying text.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\portrait_photo\Screenshot 2026-06-08 091427.png
2026-08-01T18:34:03.946270+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-08 203138.png,portrait_photo,portrait_photo,The image primarily consists of a single photograph depicting a person.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\portrait_photo\Screenshot 2026-06-08 203138.png
2026-08-01T18:34:03.946787+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-09 131004.png,portrait_photo,portrait_photo,The image is a single photograph primarily depicting a group of people.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\portrait_photo\Screenshot 2026-06-09 131004.png
2026-08-01T18:34:03.947370+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-09 220103.png,portrait_photo,portrait_photo,"The image consists entirely of a grid of white circles on a black background, resembling a pattern rather than a depiction of people or a chart.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\portrait_photo\Screenshot 2026-06-09 220103.png
2026-08-01T18:34:03.947912+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-17 234935.png,portrait_photo,portrait_photo,The image is a single photograph primarily depicting a group of people.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\portrait_photo\Screenshot 2026-06-17 234935.png
2026-08-01T18:34:03.948453+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-18 200651.png,portrait_photo,portrait_photo,The image is primarily a photograph of a residential building and surrounding landscape.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\portrait_photo\Screenshot 2026-06-18 200651.png
2026-08-01T18:34:03.948977+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-19 233335.png,portrait_photo,portrait_photo,The image primarily consists of a single photograph of a cabin with minimal accompanying text.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\portrait_photo\Screenshot 2026-06-19 233335.png
2026-08-01T18:34:03.949750+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 201901.png,map_land_record,map_land_record,The image displays a geographic location marker and a stylized map layout.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\map_land_record\Screenshot 2026-05-26 201901.png
2026-08-01T18:34:03.950275+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-26 235231.png,map_land_record,map_land_record,"The image displays a geographic layout with a location marker, fitting the map_land_record category.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\map_land_record\Screenshot 2026-05-26 235231.png
2026-08-01T18:34:03.950780+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-27 003824.png,map_land_record,map_land_record,The image displays a geographic layout with visible lines and terrain features characteristic of a map.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\map_land_record\Screenshot 2026-05-27 003824.png
2026-08-01T18:34:03.951416+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 035244.png,map_land_record,map_land_record,The image displays an aerial or satellite view of a geographic area with roads and property lines.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\map_land_record\Screenshot 2026-05-28 035244.png
2026-08-01T18:34:03.952313+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 074138.png,map_land_record,map_land_record,The image is a historical map showing geographic features and boundaries.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\map_land_record\Screenshot 2026-05-28 074138.png
2026-08-01T18:34:03.952860+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-05-28 205938.png,map_land_record,map_land_record,"The image primarily displays a geographic view of land and terrain, fitting the map_land_record category.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\map_land_record\Screenshot 2026-05-28 205938.png
2026-08-01T18:34:03.953448+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-02 182023.png,map_land_record,map_land_record,"The image displays a geographic layout with colored areas and intersecting lines, characteristic of a map or land record.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\map_land_record\Screenshot 2026-06-02 182023.png
2026-08-01T18:34:03.954128+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-02 182815.png,map_land_record,map_land_record,"The image contains geographic coordinates and a reference to a map, classifying it as a map or land record.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\map_land_record\Screenshot 2026-06-02 182815.png
2026-08-01T18:34:03.954750+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-02 182939.png,map_land_record,map_land_record,"The text explicitly provides geographic coordinates and refers to a map, classifying it as a map record.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\map_land_record\Screenshot 2026-06-02 182939.png
2026-08-01T18:34:03.955298+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-02 183045.png,map_land_record,map_land_record,"The text explicitly provides site coordinates and refers to a map, indicating a geographic layout.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\map_land_record\Screenshot 2026-06-02 183045.png
2026-08-01T18:34:03.955822+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-02 183321.png,map_land_record,map_land_record,"The image contains geographic coordinates and a reference to a map, classifying it as a map or land record.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\map_land_record\Screenshot 2026-06-02 183321.png
2026-08-01T18:34:03.956296+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-02 183600.png,map_land_record,map_land_record,"The text explicitly refers to site coordinates and a map symbol, indicating a geographic layout.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\map_land_record\Screenshot 2026-06-02 183600.png
2026-08-01T18:34:03.956940+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-02 183812.png,map_land_record,map_land_record,"The text explicitly provides geographic coordinates and refers to a map symbol, indicating a map-related record.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\map_land_record\Screenshot 2026-06-02 183812.png
2026-08-01T18:34:03.957461+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-02 184007.png,map_land_record,map_land_record,"The text explicitly provides geographic coordinates and refers to a symbol on a map, indicating a map record.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\map_land_record\Screenshot 2026-06-02 184007.png
2026-08-01T18:34:03.957987+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-02 184256.png,map_land_record,map_land_record,"The image contains geographic coordinates and a reference to a map, classifying it as a map or land record.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\map_land_record\Screenshot 2026-06-02 184256.png
2026-08-01T18:34:03.958474+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-02 190722.png,map_land_record,map_land_record,"The text explicitly provides geographic coordinates and refers to a map symbol, indicating a map-like record.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\map_land_record\Screenshot 2026-06-02 190722.png
2026-08-01T18:34:03.959088+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-04 202205.png,map_land_record,map_land_record,"The image displays a map with geographic features, route markers, and legend elements.",J:\Genealogy\genealogy_pipeline\data\pending_prune_review\map_land_record\Screenshot 2026-06-04 202205.png
2026-08-01T18:34:03.959710+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 003003.png,map_land_record,map_land_record,The image is an aerial or satellite view showing geographic features like water and cultivated land.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\map_land_record\Screenshot 2026-06-07 003003.png
2026-08-01T18:34:03.960247+00:00,J:\Genealogy\genealogy_pipeline\data\working\Screenshot 2026-06-07 003215.png,map_land_record,map_land_record,The image is an aerial or satellite view depicting geographical features and water bodies.,J:\Genealogy\genealogy_pipeline\data\pending_prune_review\map_land_record\Screenshot 2026-06-07 003215.png
